DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
21-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.65,0.65,0.65,0.6,0.05,8.33%,100,-
21-Sep-20,NMG,Nation Media Group Plc,9,37.75,16.8,17.3,17.1,15.75,1.35,8.57%,6800,-
21-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,4,4,4,4,-,-,100,-
21-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,-,-,-,-
21-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.6,15.6,15.6,15.5,0.1,0.65%,200,-
21-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.31,0.31,0.3,0.01,3.33%,14000,-
21-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.5,8,7.68,7.54,0.14,1.86%,74800,-
21-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
21-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,24,24.35,24.05,25,-0.95,3.80%,34000,-
21-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,49,49,49,44.9,4.1,9.13%,2100,-
21-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.76,1.84,1.8,1.73,0.07,4.05%,43300,-
21-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
21-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.32,5.36,5.36,5.28,0.08,1.52%,30900,-
21-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
21-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
21-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.99,1.79,1.82,1.8,1.81,-0.01,0.55%,413500,-
21-Sep-20,TOTL,Total Kenya Ltd,21,29,23.5,23.75,23.65,23.5,0.15,0.64%,600,-
21-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.8,6.9,6.88,7,-0.12,1.71%,9600,-
21-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.4,7.26,7.36,-0.1,1.36%,48800,-
21-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.14,2.18,2.15,2.15,-,-,39500,-
21-Sep-20,JUB,Jubilee Holdings Ltd,210,360,218,220,219,220,-1,0.45%,7700,-
21-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.25,2.3,2.27,2.23,0.04,1.79%,47800,-
21-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.5,7.9,7.5,7.98,-0.48,6.02%,8100,-
21-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12.15,12,12.3,-0.3,2.44%,3400,-
21-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.55,20.9,20.7,20.9,-0.2,0.96%,529200,-
21-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.41,0.45,0.44,0.42,0.02,4.76%,136400,-
21-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
21-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,-,-,-,-
21-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.66,-,-,300,-
21-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.85,8.5,8.66,8.54,8.66,-0.12,1.39%,700,-
21-Sep-20,BOC,BOC Kenya Plc,53,72,55,55.5,55.25,55.25,-,-,1700,-
21-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332.5,332.5,332.5,333.5,-1,0.30%,100,-
21-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8,8.46,8,8.44,-0.44,5.21%,12400,-
21-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.25,168,161.5,168,-6.5,3.87%,6200,-
21-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.4,1.37,1.38,-0.01,0.72%,300,-
21-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
21-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,32,30.05,30.65,-0.6,1.96%,5700,-
21-Sep-20,SCOM,Safaricom Plc,23.5,37,29.3,30,29.9,30,-0.1,0.33%,1425100,-
21-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.48,5.42,5.02,0.4,7.97%,14600,-
21-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,2015,-,-,-,-
21-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,172.85,175.01,173.63,174.48,-0.85,0.49%,-,-
21-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,184.15,186.67,185.68,186.67,-0.99,0.53%,-,-
21-Sep-20,^N20I,NSE 20-Share Index,1723.96,2632.48,1848.74,1848.74,1848.74,1847.41,1.33,0.07%,-,-
21-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3219.29,3219.29,3219.29,3238.77,-19.48,0.60%,-,-
21-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,139.54,139.54,139.54,140.24,-0.7,0.50%,-,-
21-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1710.97,1710.97,1710.97,1723.32,-12.35,0.72%,-,-
21-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1359.62,1359.62,1359.62,1367.54,-7.92,0.58%,-,-
22-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,13.15,13.15,13.15,13.15,-,-,-,-
22-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
22-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
22-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
22-Sep-20,SASN,Sasini Plc,14.8,20,19,19.75,19.45,19.5,-0.05,0.26%,1100,-
22-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,125,129,126.75,129,-2.25,1.74%,700,-
22-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.35,22.35,22.35,22.35,-,-,-,-
22-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.8,9.9,9.84,9.84,-,-,144700,-
22-Sep-20,BKG,BK Group Plc,12.15,22.7,13.5,13.5,13.5,13.5,-,-,830100,-
22-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.55,11.85,12,11.95,11.9,0.05,0.42%,63000,-
22-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,115,60.5,68.5,61,62.75,-1.75,2.79%,162600,-
22-Sep-20,EQTY,Equity Group Holdings Plc,28,54,35.75,36,36,36,-,-,2417800,-
22-Sep-20,HFCK,HF Group Ltd,2.86,6,4.1,4.2,4.13,4.13,-,-,16700,-
22-Sep-20,IMH,I & M Holdings Plc,42.5,56.75,43.5,44.5,44,44.6,-0.6,1.35%,43800,-
22-Sep-20,KCB,KCB Group Plc,30,53,37.9,38.1,38,38,-,-,1451500,-
22-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
22-Sep-20,NCBA,NCBA Group Plc,20,33.18,22.8,23.5,22.85,23.15,-0.3,1.30%,171200,-
22-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,75,82,75,75,-,-,6500,-
22-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,162,160.75,160,0.75,0.47%,3000,-
22-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
22-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,0.95,0.95,0.99,-0.04,4.04%,300,-
22-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.8,4.8,4.8,-,-,100,-
22-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
22-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.75,4.8,4.76,4.75,0.01,0.21%,25100,-
22-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.66,0.66,0.66,0.65,0.01,1.54%,400,-
22-Sep-20,NMG,Nation Media Group Plc,9,37,17.5,18.75,18.05,17.1,0.95,5.56%,62600,-
22-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.9,4,3.94,4,-0.06,1.50%,500,-
22-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,-,-,-,-
22-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,16.5,17,16.65,15.6,1.05,6.73%,400,-
22-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.29,0.3,0.29,0.31,-0.02,6.45%,22900,-
22-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.3,7.7,7.44,7.68,-0.24,3.13%,49600,-
22-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
22-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,23.6,24.5,23.8,24.05,-0.25,1.04%,19800,-
22-Sep-20,CRWN,Crown Paints Kenya Plc,36,65.75,49,49,49,49,-,-,-,-
22-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.7,1.76,1.76,1.8,-0.04,2.22%,24100,-
22-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
22-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5,5.36,5.02,5.36,-0.34,6.34%,4657100,-
22-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
22-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
22-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.95,1.78,1.82,1.79,1.8,-0.01,0.56%,589900,-
22-Sep-20,TOTL,Total Kenya Ltd,21,29,23.8,24.5,24.4,23.65,0.75,3.17%,700,-
22-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.62,7.48,7.28,6.88,0.4,5.81%,1100,-
22-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.36,7.18,7.26,-0.08,1.10%,105900,-
22-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.15,2.07,2.15,-0.08,3.72%,93000,-
22-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,219,1,0.46%,2500,-
22-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.27,2.34,2.31,2.27,0.04,1.76%,1824400,-
22-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.6,7.6,7.6,7.5,0.1,1.33%,100,-
22-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12,12,12,-,-,-,-
22-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.7,21,20.85,20.7,0.15,0.72%,115100,-
22-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.4,0.45,0.41,0.44,-0.03,6.82%,170000,-
22-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
22-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,-,-,-,-
22-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.6,1.66,1.63,1.66,-0.03,1.81%,900,-
22-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.45,8,8.66,8.22,8.54,-0.32,3.75%,11300,-
22-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
22-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,340,340,340,332.5,7.5,2.26%,8000,-
22-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.1,8.08,8,0.08,1.00%,31900,-
22-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.5,165,160.5,161.5,-1,0.62%,599900,-
22-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.4,1.39,1.37,0.02,1.46%,2500,-
22-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,12.25,-1.2,9.80%,300,-
22-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-
22-Sep-20,SCOM,Safaricom Plc,23.5,37,29.5,30.4,30.05,29.9,0.15,0.50%,9994800,-
22-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.48,5.04,5.42,-0.38,7.01%,81600,-
22-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,2015,-,-,-,-
22-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,173.32,174.52,173.32,173.63,-0.31,0.18%,-,-
22-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,185.25,186.83,185.73,185.68,0.05,0.03%,-,-
22-Sep-20,^N20I,NSE 20-Share Index,1723.96,2609.21,1839.96,1839.96,1839.96,1848.74,-8.78,0.47%,-,-
22-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3219.35,3219.35,3219.35,3219.29,0.06,-,-,-
22-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,139.77,139.77,139.77,139.54,0.23,0.16%,-,-
22-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1711.21,1711.21,1711.21,1710.97,0.24,0.01%,-,-
22-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1359.18,1359.18,1359.18,1359.62,-0.44,0.03%,-,-
23-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,13.15,13.15,13.15,13.15,-,-,200,-
23-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
23-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
23-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
23-Sep-20,SASN,Sasini Plc,14.8,20,19,19,19,19.45,-0.45,2.31%,300,-
23-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,130,130,130,126.75,3.25,2.56%,900,-
23-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.4,22.4,22.4,22.35,0.05,0.22%,2000,-
23-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.6,9.9,9.88,9.84,0.04,0.41%,1342000,-
23-Sep-20,BKG,BK Group Plc,12.15,22.7,13.5,13.5,13.5,13.5,-,-,853200,-
23-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.55,11.9,12,11.95,11.95,-,-,664100,-
23-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,115,60.5,62,61,61,-,-,22200,-
23-Sep-20,EQTY,Equity Group Holdings Plc,28,54,35.7,36,35.85,36,-0.15,0.42%,2687500,-
23-Sep-20,HFCK,HF Group Ltd,2.86,6,4,4.5,4.05,4.13,-0.08,1.94%,435300,-
23-Sep-20,IMH,I & M Holdings Plc,42.5,56.75,43.5,44,43.85,44,-0.15,0.34%,1600,-
23-Sep-20,KCB,KCB Group Plc,30,53,38,38.4,38,38,-,-,2065500,-
23-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
23-Sep-20,NCBA,NCBA Group Plc,20,33.18,22.8,23.2,23,22.85,0.15,0.66%,30300,-
23-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,76,80,76,75,1,1.33%,291500,-
23-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,150,164,160,160.75,-0.75,0.47%,11300,-
23-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
23-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,0.95,0.95,0.95,-,-,2100,-
23-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.8,4.8,4.8,4.8,-,-,100,-
23-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
23-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.75,4.9,4.77,4.76,0.01,0.21%,8400,-
23-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.65,0.66,0.65,0.66,-0.01,1.52%,1100,-
23-Sep-20,NMG,Nation Media Group Plc,9,37,18,18.7,18.15,18.05,0.1,0.55%,45900,-
23-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.85,4,3.91,3.94,-0.03,0.76%,5800,-
23-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,-,-,-,-
23-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,16.65,16.65,16.65,16.65,-,-,-,-
23-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.29,0.31,0.29,0.29,-,-,34000,-
23-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.1,7.68,7.32,7.44,-0.12,1.61%,53800,-
23-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
23-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,23,24,23.5,23.8,-0.3,1.26%,93900,-
23-Sep-20,CRWN,Crown Paints Kenya Plc,36,65.75,44.1,44.1,44.1,49,-4.9,10.00%,300,-
23-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.7,1.75,1.7,1.76,-0.06,3.41%,24600,-
23-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
23-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5,5.3,5.08,5.02,0.06,1.20%,1728900,-
23-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
23-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
23-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.95,1.75,1.81,1.76,1.79,-0.03,1.68%,1122700,-
23-Sep-20,TOTL,Total Kenya Ltd,21,29,23,24.1,23.45,24.4,-0.95,3.89%,9000,-
23-Sep-20,UMME,Umeme Ltd,5.86,8.6,7.2,7.48,7.38,7.28,0.1,1.37%,300,-
23-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.36,7.2,7.18,0.02,0.28%,57600,-
23-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.05,2.17,2.07,2.07,-,-,16900,-
23-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,-,-,1900,-
23-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.3,2.33,2.3,2.31,-0.01,0.43%,132900,-
23-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.6,7.6,7.6,7.6,-,-,-,-
23-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12,12,12,-,-,700,-
23-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.6,20.9,20.6,20.85,-0.25,1.20%,64100,-
23-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.41,0.45,0.42,0.41,0.01,2.44%,10100,-
23-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
23-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,-,-,-,-
23-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.63,0.03,1.84%,23500,-
23-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.45,8.5,8.64,8.5,8.22,0.28,3.41%,1700,-
23-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
23-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,340.5,346,340.5,340,0.5,0.15%,31300,-
23-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.7,8.42,8.08,0.34,4.21%,11500,-
23-Sep-20,EABL,East African Breweries Ltd,135,222.25,160.5,164.5,160.75,160.5,0.25,0.16%,47300,-
23-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.4,1.38,1.39,-0.01,0.72%,1300,-
23-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
23-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-
23-Sep-20,SCOM,Safaricom Plc,23.5,37,29.35,30.4,30,30.05,-0.05,0.17%,13820000,-
23-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5,5,5.04,-0.04,0.79%,57000,-
23-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,2015,-,-,-,-
23-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,172.55,174.45,173.22,173.32,-0.1,0.06%,-,-
23-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,184.2,187.14,185.55,185.73,-0.18,0.10%,-,-
23-Sep-20,^N20I,NSE 20-Share Index,1723.96,2609.21,1840.68,1840.68,1840.68,1839.96,0.72,0.04%,-,-
23-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3217.59,3217.59,3217.59,3219.35,-1.76,0.05%,-,-
23-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,139.63,139.63,139.63,139.77,-0.14,0.10%,-,-
23-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1710.44,1710.44,1710.44,1711.21,-0.77,0.04%,-,-
23-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1358.57,1358.57,1358.57,1359.18,-0.61,0.04%,-,-
24-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,13.15,13.15,13.15,13.15,-,-,-,-
24-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
24-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
24-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
24-Sep-20,SASN,Sasini Plc,14.8,20,20,20,20,19,1,5.26%,200,-
24-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,130,130,130,130,-,-,500,-
24-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.4,22.4,22.4,22.4,-,-,-,-
24-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.6,10,9.9,9.88,0.02,0.20%,1035900,-
24-Sep-20,BKG,BK Group Plc,12.15,22.7,13.5,13.5,13.5,13.5,-,-,19100,-
24-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,15.55,11.8,12,11.9,11.95,-0.05,0.42%,922700,-
24-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,115,60,61,60.25,61,-0.75,1.23%,65700,-
24-Sep-20,EQTY,Equity Group Holdings Plc,28,54,35.45,36.9,35.65,35.85,-0.2,0.56%,28380900,-
24-Sep-20,HFCK,HF Group Ltd,2.86,6,4.1,4.1,4.1,4.05,0.05,1.23%,54000,-
24-Sep-20,IMH,I & M Holdings Plc,42.5,56.75,44,45,44.4,43.85,0.55,1.25%,54400,-
24-Sep-20,KCB,KCB Group Plc,30,53,38,39,38.15,38,0.15,0.39%,1075900,-
24-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
24-Sep-20,NCBA,NCBA Group Plc,20,33.18,23,23.4,23.05,23,0.05,0.22%,30800,-
24-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,76,76,76,76,-,-,-,-
24-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,160,160,160,-,-,11700,-
24-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
24-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,0.99,0.98,0.95,0.03,3.16%,2800,-
24-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.32,4.32,4.32,4.8,-0.48,10.00%,300,-
24-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
24-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.18,4.7,5,4.88,4.77,0.11,2.31%,900,-
24-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.66,0.66,0.66,0.65,0.01,1.54%,1000,-
24-Sep-20,NMG,Nation Media Group Plc,9,37,17,18,17.55,18.15,-0.6,3.31%,117500,-
24-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.85,4.1,4.04,3.91,0.13,3.32%,2600,-
24-Sep-20,SGL,Standard Group Plc,18,26.95,18.6,18.6,18.6,18.6,-,-,-,-
24-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,16.65,16.65,16.65,16.65,-,-,-,-
24-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.29,0.31,0.29,0.29,-,-,18700,-
24-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.1,7.4,7.18,7.32,-0.14,1.91%,95900,-
24-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
24-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.5,23,24.25,23.2,23.5,-0.3,1.28%,47400,-
24-Sep-20,CRWN,Crown Paints Kenya Plc,36,65.75,42.5,44,42.55,44.1,-1.55,3.51%,2100,-
24-Sep-20,CABL,East African Cables Ltd,1.26,2.5,1.6,1.76,1.62,1.7,-0.08,4.71%,77400,-
24-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
24-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.02,5.2,5.04,5.08,-0.04,0.79%,488100,-
24-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
24-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
24-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,2.95,1.75,1.81,1.79,1.76,0.03,1.70%,428400,-
24-Sep-20,TOTL,Total Kenya Ltd,21,29,24.1,24.5,24.2,23.45,0.75,3.20%,700,-
24-Sep-20,UMME,Umeme Ltd,5.86,8.6,7,7.2,7.12,7.38,-0.26,3.52%,1400,-
24-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.4,7.1,7.2,-0.1,1.39%,83500,-
24-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.99,2.05,2,2.07,-0.07,3.38%,114600,-
24-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,221,220,220,-,-,6500,-
24-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.28,2.32,2.31,2.3,0.01,0.43%,431700,-
24-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.5,7.8,7.78,7.6,0.18,2.37%,15600,-
24-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,12,1.1,9.17%,100,-
